fund_id,nav_date,nav_value,daily_return,rolling_30d_vol
MF_EQUITY_003,2023-09-19,60.3945,-0.00385,0.191837
MF_EQUITY_003,2023-09-20,60.8478,0.007506,0.187956
MF_EQUITY_003,2023-09-21,61.2751,0.007022,0.184295
MF_EQUITY_003,2023-09-22,62.1025,0.013503,0.186395
MF_EQUITY_003,2023-09-25,61.4997,-0.009707,0.189182
MF_EQUITY_003,2023-09-26,61.6078,0.001757,0.186285
MF_EQUITY_003,2023-09-27,60.3459,-0.020483,0.18002
MF_EQUITY_003,2023-09-28,59.4656,-0.014588,0.183848
MF_EQUITY_003,2023-09-29,60.1262,0.011109,0.181788
MF_EQUITY_003,2023-10-02,59.4703,-0.010908,0.17419
MF_EQUITY_003,2023-10-03,58.8999,-0.009591,0.168386
MF_EQUITY_003,2023-10-04,58.9235,0.000401,0.168301
MF_EQUITY_003,2023-10-05,59.4442,0.008837,0.16987
MF_EQUITY_003,2023-10-06,58.7172,-0.01223,0.172424
MF_EQUITY_003,2023-10-09,56.294,-0.04127,0.207373
MF_EQUITY_003,2023-10-10,55.7343,-0.009943,0.208157
MF_EQUITY_003,2023-10-11,56.5685,0.014968,0.213716
MF_EQUITY_003,2023-10-12,56.8297,0.004618,0.214452
MF_EQUITY_003,2023-10-13,57.7609,0.016386,0.220288
MF_EQUITY_003,2023-10-16,57.0053,-0.013082,0.220037
MF_EQUITY_003,2023-10-17,55.9124,-0.019173,0.224
MF_EQUITY_003,2023-10-18,56.2507,0.006051,0.220905
MF_EQUITY_003,2023-10-19,56.4408,0.00338,0.22062
MF_EQUITY_003,2023-10-20,56.676,0.004167,0.221198
MF_EQUITY_003,2023-10-23,57.3389,0.011696,0.223599
MF_EQUITY_003,2023-10-24,57.6577,0.00556,0.223344
MF_EQUITY_003,2023-10-25,57.9672,0.005367,0.20634
MF_EQUITY_003,2023-10-26,58.4935,0.00908,0.205015
MF_EQUITY_003,2023-10-27,58.8754,0.006529,0.204712
MF_EQUITY_003,2023-10-30,59.5106,0.010789,0.207275
MF_EQUITY_003,2023-10-31,60.2606,0.012602,0.21045
MF_EQUITY_003,2023-11-01,61.3983,0.01888,0.216465
MF_EQUITY_003,2023-11-02,60.9507,-0.00729,0.216629
MF_EQUITY_003,2023-11-03,61.3327,0.006267,0.21368
MF_EQUITY_003,2023-11-06,61.0908,-0.003944,0.212129
MF_EQUITY_003,2023-11-07,60.5103,-0.009503,0.21376
MF_EQUITY_003,2023-11-08,60.0398,-0.007774,0.206492
MF_EQUITY_003,2023-11-09,60.4265,0.006439,0.202617
MF_EQUITY_003,2023-11-10,60.76,0.005519,0.20074
MF_EQUITY_003,2023-11-13,61.0823,0.005305,0.198269
MF_EQUITY_003,2023-11-14,60.9474,-0.002209,0.195994
MF_EQUITY_003,2023-11-15,60.9804,0.000541,0.195989
MF_EQUITY_003,2023-11-16,61.6092,0.010313,0.196534
MF_EQUITY_003,2023-11-17,60.5389,-0.017373,0.200135
MF_EQUITY_003,2023-11-20,60.5871,0.000796,0.154742
MF_EQUITY_003,2023-11-21,60.6828,0.001579,0.150229
MF_EQUITY_003,2023-11-22,61.2617,0.00954,0.147229
MF_EQUITY_003,2023-11-23,60.2997,-0.015703,0.156424
MF_EQUITY_003,2023-11-24,61.4117,0.018442,0.158168
MF_EQUITY_003,2023-11-27,61.5999,0.003064,0.151488
MF_EQUITY_003,2023-11-28,61.8277,0.003699,0.136659
MF_EQUITY_003,2023-11-29,61.5608,-0.004317,0.138202
MF_EQUITY_003,2023-11-30,61.9891,0.006956,0.138665
MF_EQUITY_003,2023-12-01,62.0557,0.001075,0.13876
MF_EQUITY_003,2023-12-04,62.987,0.015008,0.140867
MF_EQUITY_003,2023-12-05,61.929,-0.016798,0.152038
MF_EQUITY_003,2023-12-06,62.0904,0.002607,0.151785
MF_EQUITY_003,2023-12-07,62.4258,0.005402,0.150736
MF_EQUITY_003,2023-12-08,62.3174,-0.001736,0.150583
MF_EQUITY_003,2023-12-11,62.046,-0.004356,0.149241
MF_EQUITY_003,2023-12-12,61.8068,-0.003855,0.146129
MF_EQUITY_003,2023-12-13,61.9672,0.002596,0.135973
MF_EQUITY_003,2023-12-14,60.6523,-0.02122,0.148211
MF_EQUITY_003,2023-12-15,61.385,0.01208,0.151313
MF_EQUITY_003,2023-12-18,61.062,-0.005262,0.151665
MF_EQUITY_003,2023-12-19,61.1862,0.002034,0.149028
MF_EQUITY_003,2023-12-20,61.4863,0.004905,0.147498
MF_EQUITY_003,2023-12-21,61.1291,-0.00581,0.147726
MF_EQUITY_003,2023-12-22,61.0635,-0.001072,0.146986
MF_EQUITY_003,2023-12-25,59.6027,-0.023923,0.161838
MF_EQUITY_003,2023-12-26,60.1562,0.009285,0.164356
MF_EQUITY_003,2023-12-27,60.9659,0.013461,0.169183
MF_EQUITY_003,2023-12-28,59.752,-0.019912,0.175796
MF_EQUITY_003,2023-12-29,59.4904,-0.004378,0.169162
MF_EQUITY_003,2024-01-01,58.6421,-0.014258,0.173705
MF_EQUITY_003,2024-01-02,58.5464,-0.001633,0.173535
MF_EQUITY_003,2024-01-03,59.0313,0.008284,0.172901
MF_EQUITY_003,2024-01-04,59.7602,0.012348,0.171532
MF_EQUITY_003,2024-01-05,60.5946,0.013962,0.167741
MF_EQUITY_003,2024-01-08,61.5779,0.016227,0.174307
MF_EQUITY_003,2024-01-09,61.4443,-0.002169,0.174068
MF_EQUITY_003,2024-01-10,60.6293,-0.013264,0.177821
MF_EQUITY_003,2024-01-11,60.5763,-0.000875,0.176431
MF_EQUITY_003,2024-01-12,61.0669,0.008099,0.178213
MF_EQUITY_003,2024-01-15,60.1981,-0.014227,0.176276
MF_EQUITY_003,2024-01-16,61.4275,0.020422,0.181055
MF_EQUITY_003,2024-01-17,62.12,0.011275,0.183946
MF_EQUITY_003,2024-01-18,61.9971,-0.001979,0.183334
MF_EQUITY_003,2024-01-19,61.4992,-0.00803,0.184705
MF_EQUITY_003,2024-01-22,61.0362,-0.007529,0.185526
MF_EQUITY_003,2024-01-23,61.121,0.00139,0.18532
MF_EQUITY_003,2024-01-24,60.9834,-0.002253,0.185193
MF_EQUITY_003,2024-01-25,61.7094,0.011906,0.17767
MF_EQUITY_003,2024-01-26,61.4863,-0.003616,0.174684
MF_EQUITY_003,2024-01-29,61.89,0.006566,0.174885
MF_EQUITY_003,2024-01-30,61.8995,0.000153,0.174827
MF_EQUITY_003,2024-01-31,62.1307,0.003736,0.174601
MF_EQUITY_003,2024-02-01,61.9903,-0.002261,0.173804
MF_EQUITY_003,2024-02-02,62.5477,0.008993,0.175441
MF_EQUITY_003,2024-02-05,63.1213,0.00917,0.160391
MF_EQUITY_003,2024-02-06,63.5013,0.006019,0.159371
MF_EQUITY_003,2024-02-07,63.996,0.00779,0.156606
MF_EQUITY_003,2024-02-08,63.3027,-0.010832,0.147692
MF_EQUITY_003,2024-02-09,63.5799,0.004379,0.146599
MF_EQUITY_003,2024-02-12,64.5648,0.01549,0.142777
MF_EQUITY_003,2024-02-13,64.9778,0.006397,0.142286
MF_EQUITY_003,2024-02-14,64.2066,-0.011869,0.148283
MF_EQUITY_003,2024-02-15,64.2004,-9.7e-05,0.145719
MF_EQUITY_003,2024-02-16,64.5214,0.005,0.14182
MF_EQUITY_003,2024-02-19,63.9672,-0.008589,0.138592
MF_EQUITY_003,2024-02-20,62.9566,-0.015799,0.14694
MF_EQUITY_003,2024-02-21,62.7492,-0.003293,0.141352
MF_EQUITY_003,2024-02-22,62.2228,-0.00839,0.143958
MF_EQUITY_003,2024-02-23,62.2432,0.000329,0.14235
MF_EQUITY_003,2024-02-26,61.0857,-0.018597,0.146818
MF_EQUITY_003,2024-02-27,61.5302,0.007276,0.135876
MF_EQUITY_003,2024-02-28,61.0924,-0.007115,0.13315
MF_EQUITY_003,2024-02-29,61.8529,0.012449,0.138246
MF_EQUITY_003,2024-03-01,61.6783,-0.002823,0.136443
MF_EQUITY_003,2024-03-04,61.6904,0.000195,0.134497
MF_EQUITY_003,2024-03-05,61.5931,-0.001576,0.13458
MF_EQUITY_003,2024-03-06,61.1153,-0.007758,0.136418
MF_EQUITY_003,2024-03-07,62.959,0.030167,0.158604
MF_EQUITY_003,2024-03-08,62.6158,-0.00545,0.159128
MF_EQUITY_003,2024-03-11,63.4162,0.012782,0.162125
MF_EQUITY_003,2024-03-12,62.6156,-0.012624,0.166774
MF_EQUITY_003,2024-03-13,62.9266,0.004966,0.167023
MF_EQUITY_003,2024-03-14,63.3196,0.006246,0.16763
MF_EQUITY_003,2024-03-15,63.3329,0.00021,0.165805
MF_EQUITY_003,2024-03-18,62.9306,-0.006352,0.164826
MF_EQUITY_003,2024-03-19,62.7632,-0.00266,0.163967
MF_EQUITY_003,2024-03-20,62.4909,-0.004339,0.162504
MF_EQUITY_003,2024-03-21,64.3234,0.029324,0.181415
MF_EQUITY_003,2024-03-22,64.3381,0.000229,0.181061
MF_EQUITY_003,2024-03-25,64.7755,0.006799,0.176485
MF_EQUITY_003,2024-03-26,66.1928,0.02188,0.186646
MF_EQUITY_003,2024-03-27,65.5298,-0.010016,0.185638
MF_EQUITY_003,2024-03-28,65.5922,0.000952,0.185622
MF_EQUITY_003,2024-03-29,65.4131,-0.00273,0.185447
MF_EQUITY_004,2023-01-02,57.827,-0.000534,
MF_EQUITY_004,2023-01-03,57.1608,-0.011519,
MF_EQUITY_004,2023-01-04,56.9966,-0.002873,
MF_EQUITY_004,2023-01-05,58.2546,0.022072,
MF_EQUITY_004,2023-01-06,58.7318,0.00819,0.202118
MF_EQUITY_004,2023-01-09,58.3586,-0.006354,0.190812
MF_EQUITY_004,2023-01-10,58.7887,0.007371,0.177716
MF_EQUITY_004,2023-01-11,59.8053,0.017292,0.184708
MF_EQUITY_004,2023-01-12,60.4988,0.011596,0.177149
MF_EQUITY_004,2023-01-13,60.5723,0.001216,0.16811
MF_EQUITY_004,2023-01-16,60.1324,-0.007263,0.169362
MF_EQUITY_004,2023-01-17,60.6663,0.008879,0.163308
MF_EQUITY_004,2023-01-18,60.9831,0.005222,0.156447
MF_EQUITY_004,2023-01-19,61.6687,0.011242,0.153334
MF_EQUITY_004,2023-01-20,62.1695,0.008122,0.148456
MF_EQUITY_004,2023-01-23,62.9836,0.013095,0.147112
MF_EQUITY_004,2023-01-24,62.6106,-0.005923,0.148917
MF_EQUITY_004,2023-01-25,63.6317,0.016309,0.150864
MF_EQUITY_004,2023-01-26,63.8144,0.002871,0.146889
MF_EQUITY_004,2023-01-27,65.4355,0.025403,0.159931
MF_EQUITY_004,2023-01-30,64.927,-0.00777,0.163242
MF_EQUITY_004,2023-01-31,66.312,0.021332,0.168019
MF_EQUITY_004,2023-02-01,66.5027,0.002875,0.164541
MF_EQUITY_004,2023-02-02,66.0161,-0.007317,0.166714
MF_EQUITY_004,2023-02-03,65.6657,-0.005307,0.166813
MF_EQUITY_004,2023-02-06,65.4461,-0.003344,0.165558
MF_EQUITY_004,2023-02-07,65.812,0.00559,0.162361
MF_EQUITY_004,2023-02-08,66.2578,0.006774,0.159432
MF_EQUITY_004,2023-02-09,65.8348,-0.006384,0.160055
MF_EQUITY_004,2023-02-10,65.8485,0.000208,0.157765
MF_EQUITY_004,2023-02-13,67.5742,0.026207,0.169168
MF_EQUITY_004,2023-02-14,69.0088,0.021231,0.167562
MF_EQUITY_004,2023-02-15,69.4046,0.005736,0.165286
MF_EQUITY_004,2023-02-16,69.471,0.000956,0.159377
MF_EQUITY_004,2023-02-17,69.6058,0.00194,0.159638
MF_EQUITY_004,2023-02-20,70.153,0.007862,0.155555
MF_EQUITY_004,2023-02-21,69.3271,-0.011774,0.163972
MF_EQUITY_004,2023-02-22,69.1476,-0.002589,0.161722
MF_EQUITY_004,2023-02-23,67.7977,-0.019523,0.17512
MF_EQUITY_004,2023-02-24,68.1564,0.005291,0.174983
MF_EQUITY_004,2023-02-27,68.7198,0.008266,0.172063
MF_EQUITY_004,2023-02-28,68.3557,-0.005298,0.173836
MF_EQUITY_004,2023-03-01,69.6809,0.019388,0.179429
MF_EQUITY_004,2023-03-02,68.6908,-0.014209,0.186174
MF_EQUITY_004,2023-03-03,67.5181,-0.017072,0.195043
MF_EQUITY_004,2023-03-06,67.7337,0.003193,0.19261
MF_EQUITY_004,2023-03-07,68.6187,0.013065,0.193257
MF_EQUITY_004,2023-03-08,70.0396,0.020707,0.196261
MF_EQUITY_004,2023-03-09,69.6889,-0.005007,0.197725
MF_EQUITY_004,2023-03-10,70.6258,0.013444,0.188794
MF_EQUITY_004,2023-03-13,70.6285,3.8e-05,0.186403
MF_EQUITY_004,2023-03-14,70.5175,-0.001572,0.178343
MF_EQUITY_004,2023-03-15,71.3005,0.011104,0.180233
MF_EQUITY_004,2023-03-16,71.8943,0.008328,0.17861
MF_EQUITY_004,2023-03-17,70.5702,-0.018417,0.187662
MF_EQUITY_004,2023-03-20,71.8559,0.018218,0.192206
MF_EQUITY_004,2023-03-21,73.0819,0.017061,0.196283
MF_EQUITY_004,2023-03-22,72.5698,-0.007007,0.198382
MF_EQUITY_004,2023-03-23,72.9508,0.00525,0.196398
MF_EQUITY_004,2023-03-24,73.4197,0.006428,0.196319
MF_EQUITY_004,2023-03-27,73.6861,0.003628,0.184377
MF_EQUITY_004,2023-03-28,73.2363,-0.006104,0.177734
MF_EQUITY_004,2023-03-29,72.6827,-0.007559,0.179503
MF_EQUITY_004,2023-03-30,72.6968,0.000193,0.17954
MF_EQUITY_004,2023-03-31,73.7561,0.014573,0.183453
MF_EQUITY_004,2023-04-03,74.2742,0.007023,0.183236
MF_EQUITY_004,2023-04-04,73.981,-0.003947,0.179501
MF_EQUITY_004,2023-04-05,74.703,0.00976,0.180187
MF_EQUITY_004,2023-04-06,72.1869,-0.033683,0.199013
MF_EQUITY_004,2023-04-07,73.2181,0.014285,0.201925
MF_EQUITY_004,2023-04-10,71.7261,-0.020377,0.211612
MF_EQUITY_004,2023-04-11,71.45,-0.003849,0.211248
MF_EQUITY_004,2023-04-12,70.5258,-0.012936,0.208299
MF_EQUITY_004,2023-04-13,69.4653,-0.015036,0.20882
MF_EQUITY_004,2023-04-14,70.4677,0.01443,0.205777
MF_EQUITY_004,2023-04-17,70.1074,-0.005112,0.206593
MF_EQUITY_004,2023-04-18,70.434,0.004658,0.203826
MF_EQUITY_004,2023-04-19,70.4296,-6.3e-05,0.195032
MF_EQUITY_004,2023-04-20,70.8679,0.006224,0.195113
MF_EQUITY_004,2023-04-21,70.9687,0.001422,0.191328
MF_EQUITY_004,2023-04-24,69.9116,-0.014896,0.196291
MF_EQUITY_004,2023-04-25,70.7823,0.012455,0.199661
MF_EQUITY_004,2023-04-26,70.3983,-0.005425,0.197555
MF_EQUITY_004,2023-04-27,69.1186,-0.018179,0.202318
MF_EQUITY_004,2023-04-28,68.798,-0.004637,0.19599
MF_EQUITY_004,2023-05-01,70.0714,0.018509,0.196237
MF_EQUITY_004,2023-05-02,70.8214,0.010703,0.192039
MF_EQUITY_004,2023-05-03,70.5605,-0.003684,0.191372
MF_EQUITY_004,2023-05-04,70.3,-0.003691,0.190643
MF_EQUITY_004,2023-05-05,70.0639,-0.00336,0.189362
MF_EQUITY_004,2023-05-08,71.8449,0.025421,0.204415
MF_EQUITY_004,2023-05-09,72.2102,0.005083,0.204447
MF_EQUITY_004,2023-05-10,72.6189,0.00566,0.204008
MF_EQUITY_004,2023-05-11,73.553,0.012863,0.207362
MF_EQUITY_004,2023-05-12,73.8006,0.003365,0.203243
MF_EQUITY_004,2023-05-15,73.6081,-0.002609,0.202307
MF_EQUITY_004,2023-05-16,73.4714,-0.001856,0.202063
MF_EQUITY_004,2023-05-17,73.445,-0.000359,0.199866
MF_EQUITY_004,2023-05-18,73.4489,5.3e-05,0.173334
MF_EQUITY_004,2023-05-19,74.127,0.009232,0.170472
MF_EQUITY_004,2023-05-22,74.2103,0.001123,0.158603
MF_EQUITY_004,2023-05-23,74.8998,0.009292,0.15955
MF_EQUITY_004,2023-05-24,74.8647,-0.000469,0.153648
MF_EQUITY_004,2023-05-25,74.9728,0.001444,0.14491
MF_EQUITY_004,2023-05-26,73.2125,-0.023478,0.158957
MF_EQUITY_004,2023-05-29,74.0542,0.011496,0.160396
MF_EQUITY_004,2023-05-30,74.3991,0.004658,0.160396
MF_EQUITY_004,2023-05-31,75.3273,0.012476,0.163172
MF_EQUITY_004,2023-06-01,72.747,-0.034255,0.19397
MF_EQUITY_004,2023-06-02,74.6064,0.02556,0.206685
MF_EQUITY_004,2023-06-05,74.5188,-0.001175,0.200825
MF_EQUITY_004,2023-06-06,75.547,0.013798,0.201457
MF_EQUITY_004,2023-06-07,74.642,-0.011979,0.2045
MF_EQUITY_004,2023-06-08,75.2282,0.007853,0.195878
MF_EQUITY_004,2023-06-09,74.3149,-0.012141,0.19956
MF_EQUITY_004,2023-06-12,73.7958,-0.006985,0.195596
MF_EQUITY_004,2023-06-13,75.5276,0.023468,0.203964
MF_EQUITY_004,2023-06-14,75.3926,-0.001788,0.20356
MF_EQUITY_004,2023-06-15,75.627,0.003109,0.202776
MF_EQUITY_004,2023-06-16,76.4544,0.010941,0.20341
MF_EQUITY_004,2023-06-19,76.9474,0.006448,0.192365
MF_EQUITY_004,2023-06-20,77.1248,0.002305,0.192191
MF_EQUITY_004,2023-06-21,77.5011,0.00488,0.192085
MF_EQUITY_004,2023-06-22,79.7751,0.029341,0.205473
MF_EQUITY_004,2023-06-23,79.7598,-0.000191,0.205645
MF_EQUITY_004,2023-06-26,79.9921,0.002913,0.205034
MF_EQUITY_004,2023-06-27,81.0407,0.013108,0.206626
MF_EQUITY_004,2023-06-28,82.1563,0.013766,0.208466
MF_EQUITY_004,2023-06-29,83.3676,0.014744,0.210494
MF_EQUITY_004,2023-06-30,84.0483,0.008165,0.2103
MF_EQUITY_004,2023-07-03,82.9375,-0.013216,0.216195
MF_EQUITY_004,2023-07-04,84.6047,0.020101,0.2208
MF_EQUITY_004,2023-07-05,83.4831,-0.013256,0.226176
MF_EQUITY_004,2023-07-06,83.8281,0.004132,0.226073
MF_EQUITY_004,2023-07-07,83.1112,-0.008551,0.214237
MF_EQUITY_004,2023-07-10,83.0888,-0.00027,0.213527
MF_EQUITY_004,2023-07-11,83.4581,0.004445,0.213521
MF_EQUITY_004,2023-07-12,83.8217,0.004356,0.211987
MF_EQUITY_004,2023-07-13,84.288,0.005563,0.17895
MF_EQUITY_004,2023-07-14,85.9624,0.019865,0.17395
MF_EQUITY_004,2023-07-17,86.4732,0.005942,0.173049
MF_EQUITY_004,2023-07-18,86.2631,-0.00243,0.172293
MF_EQUITY_004,2023-07-19,87.3042,0.012069,0.166315
MF_EQUITY_004,2023-07-20,88.594,0.014774,0.168438
MF_EQUITY_004,2023-07-21,87.3332,-0.014231,0.170439
MF_EQUITY_004,2023-07-24,88.0029,0.007669,0.166392
MF_EQUITY_004,2023-07-25,88.7874,0.008914,0.158215
MF_EQUITY_004,2023-07-26,88.5147,-0.003071,0.158768
MF_EQUITY_004,2023-07-27,90.0202,0.017008,0.162092
MF_EQUITY_004,2023-07-28,89.9031,-0.001301,0.162649
MF_EQUITY_004,2023-07-31,90.0836,0.002007,0.162925
MF_EQUITY_004,2023-08-01,89.9415,-0.001577,0.163934
MF_EQUITY_004,2023-08-02,90.0033,0.000687,0.164453
MF_EQUITY_004,2023-08-03,88.8643,-0.012655,0.155338
MF_EQUITY_004,2023-08-04,87.3731,-0.016781,0.165979
MF_EQUITY_004,2023-08-07,89.0886,0.019634,0.172755
MF_EQUITY_004,2023-08-08,88.2277,-0.009664,0.174524
MF_EQUITY_004,2023-08-09,87.2222,-0.011397,0.176133
MF_EQUITY_004,2023-08-10,85.0119,-0.025341,0.188894
MF_EQUITY_004,2023-08-11,84.4026,-0.007168,0.18887
MF_EQUITY_004,2023-08-14,83.1047,-0.015377,0.190303
MF_EQUITY_004,2023-08-15,84.7838,0.020204,0.190397
MF_EQUITY_004,2023-08-16,85.8536,0.012618,0.189343
MF_EQUITY_004,2023-08-17,85.1875,-0.007758,0.190766
MF_EQUITY_004,2023-08-18,87.5327,0.027529,0.203923
MF_EQUITY_004,2023-08-21,88.6077,0.012281,0.206044
MF_EQUITY_004,2023-08-22,88.3066,-0.003398,0.206564
MF_EQUITY_004,2023-08-23,85.7022,-0.029493,0.225581
MF_EQUITY_004,2023-08-24,88.1011,0.027991,0.238651
MF_EQUITY_004,2023-08-25,86.6761,-0.016175,0.237519
MF_EQUITY_004,2023-08-28,85.008,-0.019245,0.243538
MF_EQUITY_004,2023-08-29,86.0936,0.012771,0.246435
MF_EQUITY_004,2023-08-30,88.6572,0.029777,0.258965
MF_EQUITY_004,2023-08-31,90.1743,0.017111,0.260159
MF_EQUITY_004,2023-09-01,90.8296,0.007267,0.256865
MF_EQUITY_004,2023-09-04,91.5232,0.007637,0.256858
MF_EQUITY_004,2023-09-05,92.5063,0.010741,0.257374
MF_EQUITY_004,2023-09-06,93.395,0.009607,0.258042
MF_EQUITY_004,2023-09-07,93.7568,0.003874,0.254146
MF_EQUITY_004,2023-09-08,93.921,0.00175,0.254009
MF_EQUITY_004,2023-09-11,93.8974,-0.000251,0.254061
MF_EQUITY_004,2023-09-12,93.0948,-0.008548,0.255595
MF_EQUITY_004,2023-09-13,92.8278,-0.002868,0.255873
MF_EQUITY_004,2023-09-14,90.9883,-0.019815,0.260039
MF_EQUITY_004,2023-09-15,90.9265,-0.00068,0.254648
MF_EQUITY_004,2023-09-18,89.8933,-0.011363,0.251242
MF_EQUITY_004,2023-09-19,88.7477,-0.012743,0.252472
MF_EQUITY_004,2023-09-20,88.9837,0.002659,0.25008
MF_EQUITY_004,2023-09-21,90.5146,0.017204,0.241714
MF_EQUITY_004,2023-09-22,91.5573,0.01152,0.241486
MF_EQUITY_004,2023-09-25,89.8776,-0.018346,0.243575
MF_EQUITY_004,2023-09-26,88.8552,-0.011376,0.24107
MF_EQUITY_004,2023-09-27,89.9027,0.011789,0.240755
MF_EQUITY_004,2023-09-28,88.8877,-0.01129,0.242167
MF_EQUITY_004,2023-09-29,88.6926,-0.002196,0.229426
MF_EQUITY_004,2023-10-02,89.3223,0.007101,0.227606
MF_EQUITY_004,2023-10-03,88.3291,-0.01112,0.229806
MF_EQUITY_004,2023-10-04,88.4849,0.001765,0.211983
MF_EQUITY_004,2023-10-05,87.1127,-0.015508,0.201348
MF_EQUITY_004,2023-10-06,86.5276,-0.006716,0.196678
MF_EQUITY_004,2023-10-09,86.9029,0.004337,0.188307
MF_EQUITY_004,2023-10-10,85.2851,-0.018616,0.192889
MF_EQUITY_004,2023-10-11,85.7785,0.005786,0.171826
MF_EQUITY_004,2023-10-12,85.8012,0.000264,0.163074
MF_EQUITY_004,2023-10-13,86.413,0.00713,0.16301
MF_EQUITY_004,2023-10-16,86.6884,0.003187,0.161318
MF_EQUITY_004,2023-10-17,88.1508,0.01687,0.166344
MF_EQUITY_004,2023-10-18,88.3273,0.002003,0.163343
MF_EQUITY_004,2023-10-19,87.9163,-0.004653,0.162635
MF_EQUITY_004,2023-10-20,88.0893,0.001968,0.162681
MF_EQUITY_004,2023-10-23,88.7077,0.00702,0.164744
MF_EQUITY_004,2023-10-24,88.804,0.001086,0.163699
MF_EQUITY_004,2023-10-25,88.8917,0.000987,0.163804
MF_EQUITY_004,2023-10-26,88.1873,-0.007924,0.155603
MF_EQUITY_004,2023-10-27,87.5299,-0.007455,0.156718
MF_EQUITY_004,2023-10-30,86.1004,-0.016331,0.160136
MF_EQUITY_004,2023-10-31,87.9511,0.021495,0.169508
MF_EQUITY_004,2023-11-01,86.6823,-0.014426,0.174134
MF_EQUITY_004,2023-11-02,86.0049,-0.007815,0.166571
MF_EQUITY_004,2023-11-03,85.3065,-0.008121,0.162761
MF_EQUITY_004,2023-11-06,86.2652,0.011239,0.159984
MF_EQUITY_004,2023-11-07,86.0031,-0.003039,0.15723
MF_EQUITY_004,2023-11-08,87.3338,0.015473,0.160177
MF_EQUITY_004,2023-11-09,86.6716,-0.007582,0.158441
MF_EQUITY_004,2023-11-10,87.0051,0.003848,0.158944
MF_EQUITY_004,2023-11-13,86.1765,-0.009524,0.159255
MF_EQUITY_004,2023-11-14,88.4379,0.026242,0.174961
MF_EQUITY_004,2023-11-15,87.2218,-0.013751,0.179401
MF_EQUITY_004,2023-11-16,87.5897,0.004218,0.174011
MF_EQUITY_004,2023-11-17,88.2996,0.008105,0.174164
MF_EQUITY_004,2023-11-20,88.7822,0.005466,0.174398
MF_EQUITY_004,2023-11-21,88.6292,-0.001723,0.164681
MF_EQUITY_004,2023-11-22,88.5354,-0.001058,0.164267
MF_EQUITY_004,2023-11-23,88.6263,0.001026,0.164248
MF_EQUITY_004,2023-11-24,88.5142,-0.001264,0.163384
MF_EQUITY_004,2023-11-27,89.5823,0.012067,0.166484
MF_EQUITY_004,2023-11-28,92.0034,0.027026,0.177083
MF_EQUITY_004,2023-11-29,91.4339,-0.00619,0.178462
MF_EQUITY_004,2023-11-30,89.9766,-0.015938,0.184578
MF_EQUITY_004,2023-12-01,89.9263,-0.000559,0.184589
MF_EQUITY_004,2023-12-04,92.7551,0.031457,0.20433
MF_EQUITY_004,2023-12-05,91.9069,-0.009144,0.206677
MF_EQUITY_004,2023-12-06,93.7606,0.020169,0.213837
MF_EQUITY_004,2023-12-07,95.6951,0.020632,0.218443
MF_EQUITY_004,2023-12-08,95.1073,-0.006143,0.217939
MF_EQUITY_004,2023-12-11,95.8042,0.007328,0.210494
MF_EQUITY_004,2023-12-12,97.7242,0.020041,0.209463
MF_EQUITY_004,2023-12-13,97.3284,-0.00405,0.203784
MF_EQUITY_004,2023-12-14,97.1393,-0.001943,0.201537
MF_EQUITY_004,2023-12-15,96.5099,-0.00648,0.200724
MF_EQUITY_004,2023-12-18,95.3829,-0.011677,0.204688
MF_EQUITY_004,2023-12-19,94.6874,-0.007291,0.206222
MF_EQUITY_004,2023-12-20,93.3441,-0.014187,0.208898
MF_EQUITY_004,2023-12-21,93.4289,0.000909,0.206846
MF_EQUITY_004,2023-12-22,92.6124,-0.00874,0.209381
MF_EQUITY_004,2023-12-25,92.9185,0.003305,0.206437
MF_EQUITY_004,2023-12-26,91.2301,-0.018171,0.202319
MF_EQUITY_004,2023-12-27,91.638,0.004471,0.197521
MF_EQUITY_004,2023-12-28,92.6004,0.010502,0.199045
MF_EQUITY_004,2023-12-29,90.4312,-0.023425,0.211156
MF_EQUITY_004,2024-01-01,90.8824,0.004989,0.21107
MF_EQUITY_004,2024-01-02,92.2667,0.015232,0.214948
MF_EQUITY_004,2024-01-03,90.9735,-0.014016,0.219485
MF_EQUITY_004,2024-01-04,92.8449,0.020571,0.226698
MF_EQUITY_004,2024-01-05,93.3582,0.005528,0.226794
MF_EQUITY_004,2024-01-08,92.615,-0.00796,0.226401
MF_EQUITY_004,2024-01-09,92.5994,-0.000169,0.212762
MF_EQUITY_004,2024-01-10,93.2661,0.0072,0.212751
MF_EQUITY_004,2024-01-11,93.3978,0.001412,0.206786
MF_EQUITY_004,2024-01-12,94.0483,0.006965,0.207338
MF_EQUITY_004,2024-01-15,93.0563,-0.010548,0.18973
MF_EQUITY_004,2024-01-16,93.2919,0.002532,0.187753
MF_EQUITY_004,2024-01-17,91.7559,-0.016465,0.18451
MF_EQUITY_004,2024-01-18,91.6793,-0.000835,0.173128
MF_EQUITY_004,2024-01-19,90.7307,-0.010347,0.174557
MF_EQUITY_004,2024-01-22,89.9753,-0.008326,0.173563
MF_EQUITY_004,2024-01-23,91.3549,0.015333,0.168832
MF_EQUITY_004,2024-01-24,92.5969,0.013596,0.174783
MF_EQUITY_004,2024-01-25,93.32,0.00781,0.176891
MF_EQUITY_004,2024-01-26,92.1435,-0.012608,0.179332
