date,amfi_code,nav,daily_return
2023-12-29,100024,209.4446,
2024-01-01,100024,211.6586,
2024-01-02,100024,209.2423,
2024-01-03,100024,217.7257,
2024-01-04,100024,217.0395,
2024-01-05,100024,217.3674,
2024-01-08,100024,218.6828,
2024-01-09,100024,223.526,
2024-01-10,100024,222.8887,
2024-01-11,100024,222.3012,
2024-01-12,100024,227.1059,
2024-01-15,100024,229.197,
2024-01-16,100024,233.6541,
2024-01-17,100024,230.776,
2024-01-18,100024,238.2209,
2024-01-19,100024,237.899,
2024-01-22,100024,239.0312,
2024-01-23,100024,239.7096,
2024-01-24,100024,234.5797,
2024-01-25,100024,233.3436,
2024-01-26,100024,227.7425,
2024-01-29,100024,228.0089,
2024-01-30,100024,222.6833,
2024-01-31,100024,217.7438,
2024-02-01,100024,215.6245,
2024-02-02,100024,206.2724,
2024-02-05,100024,208.0428,
2024-02-06,100024,203.3983,
2024-02-07,100024,203.3184,
2024-02-08,100024,204.8016,
2024-02-09,100024,207.3219,
2024-02-12,100024,206.4996,
2024-02-13,100024,214.4566,
2024-02-14,100024,217.2592,
2024-02-15,100024,222.0748,
2024-02-16,100024,221.0622,
2024-02-19,100024,220.8754,
2024-02-20,100024,224.7428,
2024-02-21,100024,224.175,
2024-02-22,100024,227.8392,
2024-02-23,100024,233.3157,
2024-02-26,100024,228.0884,
2024-02-27,100024,222.4866,
2024-02-28,100024,218.1596,
2024-02-29,100024,220.2039,
2024-03-01,100024,215.1393,
2024-03-04,100024,218.3054,
2024-03-05,100024,218.1375,
2024-03-06,100024,208.7713,
2024-03-07,100024,205.4384,
2024-03-08,100024,204.5439,
2024-03-11,100024,200.8694,
2024-03-12,100024,201.276,
2024-03-13,100024,198.9909,
2024-03-14,100024,203.485,
2024-03-15,100024,205.4947,
2024-03-18,100024,202.3971,
2024-03-19,100024,205.295,
2024-03-20,100024,206.8938,
2024-03-21,100024,208.7525,
2024-03-22,100024,209.2481,
2024-03-25,100024,209.0292,
2024-03-26,100024,207.5683,
2024-03-27,100024,205.2198,
2024-03-28,100024,210.0516,
2024-03-29,100024,207.494,
2024-04-01,100024,206.5575,
2024-04-02,100024,213.3588,
2024-04-03,100024,213.8004,
2024-04-04,100024,209.4682,
2024-04-05,100024,204.5024,
2024-04-08,100024,205.0332,
2024-04-09,100024,200.6003,
2024-04-10,100024,206.2969,
2024-04-11,100024,209.0589,
2024-04-12,100024,208.5832,
2024-04-15,100024,206.9066,
2024-04-16,100024,201.9139,
2024-04-17,100024,205.0692,
2024-04-18,100024,203.3242,
2024-04-19,100024,206.2996,
2024-04-22,100024,204.3296,
2024-04-23,100024,204.1136,
2024-04-24,100024,205.5083,
2024-04-25,100024,205.3243,
2024-04-26,100024,199.8855,
2024-04-29,100024,200.3411,
2024-04-30,100024,203.2494,
2024-05-01,100024,207.4575,
2024-05-02,100024,206.1522,
2024-05-03,100024,210.9782,
2024-05-06,100024,205.6326,
2024-05-07,100024,204.1397,
2024-05-08,100024,202.1927,
2024-05-09,100024,202.1766,
2024-05-10,100024,202.5799,
2024-05-13,100024,203.5883,
2024-05-14,100024,205.6918,
2024-05-15,100024,204.7073,
2024-05-16,100024,207.467,
2024-05-17,100024,205.2119,
2024-05-20,100024,200.3023,
2024-05-21,100024,199.5992,
2024-05-22,100024,198.2933,
2024-05-23,100024,199.6834,
2024-05-24,100024,201.9412,
2024-05-27,100024,203.845,
2024-05-28,100024,204.1634,
2024-05-29,100024,201.903,
2024-05-30,100024,204.4128,
2024-05-31,100024,203.4735,
2024-06-03,100024,201.1244,
2024-06-04,100024,201.8118,
2024-06-05,100024,198.4307,
2024-06-06,100024,200.9849,
2024-06-07,100024,199.8305,
2024-06-10,100024,198.2615,
2024-06-11,100024,194.4592,
2024-06-12,100024,196.1863,
2024-06-13,100024,201.7951,
2024-06-14,100024,205.0563,
2024-06-17,100024,205.764,
2024-06-18,100024,204.9846,
2024-06-19,100024,203.3585,
2024-06-20,100024,200.3974,
2024-06-21,100024,198.6135,
2024-06-24,100024,198.2501,
2024-06-25,100024,199.8967,
2024-06-26,100024,199.5361,
2024-06-27,100024,198.1091,
2024-06-28,100024,196.6459,
2024-07-01,100024,196.8068,
2024-07-02,100024,192.5021,
2024-07-03,100024,196.6005,
2024-07-04,100024,193.4426,
2024-07-05,100024,186.1122,
2024-07-08,100024,182.9158,
2024-07-09,100024,178.5751,
2024-07-10,100024,177.7377,
2024-07-11,100024,180.4928,
2024-07-12,100024,182.1647,
2024-07-15,100024,184.4897,
2024-07-16,100024,185.8033,
2024-07-17,100024,183.6055,
2024-07-18,100024,183.6542,
2024-07-19,100024,176.8905,
2024-07-22,100024,180.6307,
2024-07-23,100024,178.4722,
2024-07-24,100024,177.1926,
2024-07-25,100024,176.3554,
2024-07-26,100024,171.1411,
2024-07-29,100024,169.903,
2024-07-30,100024,170.0009,
2024-07-31,100024,171.9544,
2024-08-01,100024,170.5777,
2024-08-02,100024,175.9096,
2024-08-05,100024,180.6548,
2024-08-06,100024,187.8035,
2024-08-07,100024,187.1411,
2024-08-08,100024,192.2258,
2024-08-09,100024,195.5788,
2024-08-12,100024,198.0609,
2024-08-13,100024,201.8756,
2024-08-14,100024,199.7625,
2024-08-15,100024,198.817,
2024-08-16,100024,190.5388,
2024-08-19,100024,190.0656,
2024-08-20,100024,185.6942,
2024-08-21,100024,183.7853,
2024-08-22,100024,179.5948,
2024-08-23,100024,177.8944,
2024-08-26,100024,180.2951,
2024-08-27,100024,181.8244,
2024-08-28,100024,181.2194,
2024-08-29,100024,184.8519,
2024-08-30,100024,184.0039,
2024-09-02,100024,184.8521,
2024-09-03,100024,186.812,
2024-09-04,100024,187.2667,
2024-09-05,100024,188.3428,
2024-09-06,100024,184.0515,
2024-09-09,100024,181.2729,
2024-09-10,100024,181.5853,
2024-09-11,100024,185.0882,
2024-09-12,100024,184.202,
2024-09-13,100024,178.1573,
2024-09-16,100024,177.6044,
2024-09-17,100024,172.2648,
2024-09-18,100024,173.5537,
2024-09-19,100024,173.5374,
2024-09-20,100024,170.895,
2024-09-23,100024,169.7287,
2024-09-24,100024,173.9965,
2024-09-25,100024,175.7405,
2024-09-26,100024,173.0777,
2024-09-27,100024,171.1236,
2024-09-30,100024,169.2171,
2024-10-01,100024,166.4257,
2024-10-02,100024,165.7239,
2024-10-03,100024,164.8566,
2024-10-04,100024,163.6043,
2024-10-07,100024,160.499,
2024-10-08,100024,165.8247,
2024-10-09,100024,164.5156,
2024-10-10,100024,162.0581,
2024-10-11,100024,164.977,
2024-10-14,100024,171.4676,
2024-10-15,100024,172.9297,
2024-10-16,100024,172.6161,
2024-10-17,100024,171.6863,
2024-10-18,100024,169.6278,
2024-10-21,100024,169.0523,
2024-10-22,100024,166.1589,
2024-10-23,100024,168.5984,
2024-10-24,100024,170.1331,
2024-10-25,100024,172.1455,
2024-10-28,100024,170.6987,
2024-10-29,100024,171.0122,
2024-10-30,100024,168.4116,
2024-10-31,100024,170.0234,
2024-11-01,100024,172.1005,
2024-11-04,100024,173.1053,
2024-11-05,100024,176.453,
2024-11-06,100024,176.7372,
2024-11-07,100024,177.6798,
2024-11-08,100024,181.7212,
2024-11-11,100024,180.1105,
2024-11-12,100024,180.3539,
2024-11-13,100024,180.8737,
2024-11-14,100024,180.9286,
2024-11-15,100024,178.2651,
2024-11-18,100024,177.7714,
2024-11-19,100024,182.3312,
2024-11-20,100024,185.2718,
2024-11-21,100024,184.8775,
2024-11-22,100024,184.3672,
2024-11-25,100024,183.0595,
2024-11-26,100024,184.6759,
2024-11-27,100024,185.503,
2024-11-28,100024,182.1645,
2024-11-29,100024,177.3638,
2024-12-02,100024,182.8496,
2024-12-03,100024,184.9962,
2024-12-04,100024,186.1642,
2024-12-05,100024,187.4478,
2024-12-06,100024,187.1975,
2024-12-09,100024,185.1944,
2024-12-10,100024,191.9984,
2024-12-11,100024,197.9955,
2024-12-12,100024,195.9096,
2024-12-13,100024,196.928,
2024-12-16,100024,196.4967,
2024-12-17,100024,194.788,
2024-12-18,100024,199.8699,
2024-12-19,100024,195.3776,
2024-12-20,100024,192.3603,
2024-12-23,100024,190.6332,
2024-12-24,100024,188.1174,
2024-12-25,100024,190.9859,
2024-12-26,100024,192.5911,
2024-12-27,100024,190.4264,
2024-12-30,100024,188.8023,
2024-12-31,100024,192.5579,
2025-01-01,100024,197.4808,
2025-01-02,100024,200.0422,
2025-01-03,100024,199.9976,
2025-01-06,100024,198.2083,
2025-01-07,100024,194.1861,
2025-01-08,100024,196.7066,
2025-01-09,100024,194.0528,
2025-01-10,100024,197.16,
2025-01-13,100024,197.7646,
2025-01-14,100024,198.6436,
2025-01-15,100024,197.9473,
2025-01-16,100024,196.4905,
2025-01-17,100024,197.5312,
2025-01-20,100024,202.1145,
2025-01-21,100024,202.387,
2025-01-22,100024,200.3834,
2025-01-23,100024,199.4296,
2025-01-24,100024,198.775,
2025-01-27,100024,197.484,
2025-01-28,100024,202.3215,
2025-01-29,100024,205.0135,
2025-01-30,100024,199.8153,
2025-01-31,100024,201.7208,
2025-02-03,100024,205.7373,
2025-02-04,100024,206.7785,
2025-02-05,100024,205.8981,
2025-02-06,100024,202.7259,
2025-02-07,100024,203.4176,
2025-02-10,100024,197.3452,
2025-02-11,100024,191.6981,
2025-02-12,100024,190.158,
2025-02-13,100024,192.9202,
2025-02-14,100024,188.1001,
2025-02-17,100024,183.6208,
2025-02-18,100024,189.1526,
2025-02-19,100024,186.3011,
2025-02-20,100024,182.1764,
2025-02-21,100024,180.2843,
2025-02-24,100024,179.8564,
2025-02-25,100024,174.5607,
2025-02-26,100024,175.3422,
2025-02-27,100024,177.8147,
2025-02-28,100024,173.4023,
2025-03-03,100024,174.74,
2025-03-04,100024,175.8688,
2025-03-05,100024,174.0806,
2025-03-06,100024,173.0389,
2025-03-07,100024,174.4065,
2025-03-10,100024,174.3996,
2025-03-11,100024,178.3749,
2025-03-12,100024,182.8897,
2025-03-13,100024,187.9773,
2025-03-14,100024,190.1842,
2025-03-17,100024,186.7786,
2025-03-18,100024,190.3431,
2025-03-19,100024,190.0376,
2025-03-20,100024,188.2942,
2025-03-21,100024,190.3585,
2025-03-24,100024,189.8619,
2025-03-25,100024,199.2474,
2025-03-26,100024,202.7695,
2025-03-27,100024,200.3846,
2025-03-28,100024,200.9812,
2025-03-31,100024,201.0843,
2025-04-01,100024,201.39,
2025-04-02,100024,201.2931,
2025-04-03,100024,194.7501,
2025-04-04,100024,193.4142,
2025-04-07,100024,196.0578,
2025-04-08,100024,196.3456,
2025-04-09,100024,199.3216,
2025-04-10,100024,197.4901,
2025-04-11,100024,197.2339,
2025-04-14,100024,199.1548,
2025-04-15,100024,199.9823,
2025-04-16,100024,193.1131,
2025-04-17,100024,194.9603,
2025-04-18,100024,201.0335,
2025-04-21,100024,200.7287,
2025-04-22,100024,198.3327,
2025-04-23,100024,199.8469,
2025-04-24,100024,203.2163,
2025-04-25,100024,208.3574,
2025-04-28,100024,211.773,
2025-04-29,100024,208.6103,
2025-04-30,100024,211.8245,
2025-05-01,100024,211.1559,
2025-05-02,100024,209.5414,
2025-05-05,100024,210.6556,
2025-05-06,100024,216.4245,
2025-05-07,100024,217.6356,
2025-05-08,100024,222.5037,
2025-05-09,100024,225.4979,
2025-05-12,100024,224.2599,
2025-05-13,100024,225.4194,
2025-05-14,100024,222.9767,
2025-05-15,100024,221.4425,
2025-05-16,100024,223.6451,
2025-05-19,100024,226.6786,
2025-05-20,100024,229.0896,
2025-05-21,100024,238.7001,
2025-05-22,100024,237.7068,
2025-05-23,100024,235.4483,
2025-05-26,100024,237.9619,
2025-05-27,100024,241.7916,
2025-05-28,100024,236.0489,
2025-05-29,100024,237.0447,
2025-05-30,100024,238.3019,
2025-06-02,100024,235.06,
2025-06-03,100024,238.3025,
2025-06-04,100024,243.9021,
2025-06-05,100024,249.1679,
2025-06-06,100024,243.5765,
2025-06-09,100024,244.0661,
2025-06-10,100024,242.297,
2025-06-11,100024,238.4387,
2025-06-12,100024,235.2531,
2025-06-13,100024,239.4419,
2025-06-16,100024,240.8808,
2025-06-17,100024,241.0761,
2025-06-18,100024,234.056,
2025-06-19,100024,233.6945,
2025-06-20,100024,233.6571,
2025-06-23,100024,238.1178,
2025-06-24,100024,239.2062,
2025-06-25,100024,239.106,
2025-06-26,100024,235.6513,
2025-06-27,100024,240.0361,
2025-06-30,100024,237.5046,
2025-07-01,100024,233.7244,
2025-07-02,100024,232.0953,
2025-07-03,100024,236.2983,
2025-07-04,100024,235.9598,
2025-07-07,100024,237.634,
2025-07-08,100024,241.4014,
2025-07-09,100024,236.5471,
2025-07-10,100024,240.653,
2025-07-11,100024,234.6269,
2025-07-14,100024,231.4658,
2025-07-15,100024,230.17,
2025-07-16,100024,227.0493,
2025-07-17,100024,217.596,
2025-07-18,100024,215.6299,
2025-07-21,100024,217.3827,
2025-07-22,100024,214.7606,
2025-07-23,100024,211.9272,
2025-07-24,100024,213.4901,
2025-07-25,100024,211.905,
2025-07-28,100024,208.1877,
2025-07-29,100024,213.3099,
2025-07-30,100024,213.9758,
2025-07-31,100024,218.8734,
2025-08-01,100024,214.2215,
2025-08-04,100024,208.71,
2025-08-05,100024,207.8898,
2025-08-06,100024,211.1356,
2025-08-07,100024,210.0596,
2025-08-08,100024,211.6727,
2025-08-11,100024,211.9373,
2025-08-12,100024,209.5526,
2025-08-13,100024,213.489,
2025-08-14,100024,213.9075,
2025-08-15,100024,211.579,
2025-08-18,100024,206.6184,
2025-08-19,100024,204.4178,
2025-08-20,100024,201.0069,
2025-08-21,100024,201.9077,
2025-08-22,100024,202.6715,
2025-08-25,100024,206.4706,
2025-08-26,100024,206.7741,
2025-08-27,100024,206.5322,
2025-08-28,100024,208.7304,
2025-08-29,100024,209.3431,
2025-09-01,100024,210.8219,
2025-09-02,100024,208.099,
2025-09-03,100024,202.4085,
2025-09-04,100024,203.6647,
2025-09-05,100024,203.0556,
2025-09-08,100024,200.7635,
2025-09-09,100024,198.3622,
2025-09-10,100024,198.2982,
2025-09-11,100024,198.6375,
2025-09-12,100024,200.5022,
2025-09-15,100024,192.0568,
2025-09-16,100024,192.5282,
2025-09-17,100024,194.2911,
2025-09-18,100024,191.6353,
2025-09-19,100024,198.1179,
2025-09-22,100024,202.8169,
2025-09-23,100024,202.2265,
2025-09-24,100024,199.8306,
2025-09-25,100024,204.9958,
2025-09-26,100024,208.1272,
2025-09-29,100024,207.5017,
2025-09-30,100024,214.003,
2025-10-01,100024,214.2183,
2025-10-02,100024,213.0532,
2025-10-03,100024,212.4118,
2025-10-06,100024,208.4135,
2025-10-07,100024,210.5269,
2025-10-08,100024,207.1248,
2025-10-09,100024,205.9636,
2025-10-10,100024,202.7497,
2025-10-13,100024,205.8104,
2025-10-14,100024,207.0724,
2025-10-15,100024,199.9072,
2025-10-16,100024,202.1104,
2025-10-17,100024,200.4642,
2025-10-20,100024,198.8449,
2025-10-21,100024,205.3974,
2025-10-22,100024,209.2464,
2025-10-23,100024,205.4134,
2025-10-24,100024,208.507,
2025-10-27,100024,213.3631,
2025-10-28,100024,212.0713,
2025-10-29,100024,212.0185,
2025-10-30,100024,212.4683,
2025-10-31,100024,211.6227,
2025-11-03,100024,209.7874,
2025-11-04,100024,209.9596,
2025-11-05,100024,213.2963,
2025-11-06,100024,212.4935,
2025-11-07,100024,213.2576,
2025-11-10,100024,210.3348,
2025-11-11,100024,216.1549,
2025-11-12,100024,213.6901,
2025-11-13,100024,210.5965,
2025-11-14,100024,211.1617,
2025-11-17,100024,215.3977,
2025-11-18,100024,217.4262,
2025-11-19,100024,216.6309,
2025-11-20,100024,214.0731,
2025-11-21,100024,212.5227,
2025-11-24,100024,210.4548,
2025-11-25,100024,213.6371,
2025-11-26,100024,213.2701,
2025-11-27,100024,214.5378,
2025-11-28,100024,211.0603,
2025-12-01,100024,210.876,
2025-12-02,100024,209.9641,
2025-12-03,100024,205.5434,
2025-12-04,100024,204.9861,
2025-12-05,100024,204.6201,
2025-12-08,100024,207.6164,
2025-12-09,100024,207.713,
2025-12-10,100024,211.894,
2025-12-11,100024,215.7799,
2025-12-12,100024,215.2964,
2025-12-15,100024,218.1329,
2025-12-16,100024,219.5362,
2025-12-17,100024,222.1721,
2025-12-18,100024,229.9816,
2025-12-19,100024,235.2197,
2025-12-22,100024,235.137,
2025-12-23,100024,235.315,
2025-12-24,100024,226.8961,
2025-12-25,100024,228.8296,
2025-12-26,100024,230.9406,
2025-12-29,100024,236.2606,
2025-12-30,100024,233.0547,
2025-12-31,100024,231.2961,
2026-01-01,100024,232.3962,
2026-01-02,100024,235.0704,
2026-01-05,100024,236.2781,
2026-01-06,100024,234.8366,
2026-01-07,100024,236.3365,
2026-01-08,100024,242.067,
2026-01-09,100024,244.2468,
2026-01-12,100024,242.8822,
2026-01-13,100024,253.5599,
2026-01-14,100024,253.7592,
2026-01-15,100024,259.1318,
2026-01-16,100024,255.0543,
2026-01-19,100024,254.1856,
2026-01-20,100024,257.9668,
2026-01-21,100024,253.9394,
2026-01-22,100024,254.0466,
2026-01-23,100024,253.2563,
2026-01-26,100024,250.9923,
2026-01-27,100024,255.6772,
2026-01-28,100024,255.0378,
2026-01-29,100024,245.4217,
2026-01-30,100024,241.7443,
2026-02-02,100024,242.5835,
2026-02-03,100024,240.5547,
2026-02-04,100024,244.1283,
2026-02-05,100024,242.2181,
2026-02-06,100024,243.3005,
2026-02-09,100024,242.1833,
2026-02-10,100024,243.3314,
2026-02-11,100024,241.8263,
2026-02-12,100024,240.4588,
2026-02-13,100024,242.8655,
2026-02-16,100024,236.2319,
2026-02-17,100024,242.4389,
2026-02-18,100024,238.9012,
2026-02-19,100024,236.5242,
2026-02-20,100024,232.9605,
2026-02-23,100024,236.5391,
2026-02-24,100024,232.6491,
2026-02-25,100024,234.9973,
2026-02-26,100024,238.1707,
2026-02-27,100024,238.7289,
2026-03-02,100024,243.5953,
2026-03-03,100024,246.3757,
2026-03-04,100024,244.9048,
2026-03-05,100024,250.0945,
2026-03-06,100024,247.8187,
2026-03-09,100024,253.4321,
2026-03-10,100024,255.5066,
2026-03-11,100024,256.026,
2026-03-12,100024,259.4389,
2026-03-13,100024,262.1535,
2026-03-16,100024,255.4835,
2026-03-17,100024,261.6588,
2026-03-18,100024,265.1646,
2026-03-19,100024,264.7994,
2026-03-20,100024,265.9612,
2026-03-23,100024,269.2454,
2026-03-24,100024,261.8876,
2026-03-25,100024,259.1676,
2026-03-26,100024,261.1559,
2026-03-27,100024,263.5773,
2026-03-30,100024,266.671,
2026-03-31,100024,269.3402,
2026-04-01,100024,269.4981,
2026-04-02,100024,265.6178,
2026-04-03,100024,266.3336,
2026-04-06,100024,267.0138,
2026-04-07,100024,265.208,
2026-04-08,100024,269.3147,
2026-04-09,100024,264.1164,
2026-04-10,100024,265.6629,
2026-04-13,100024,272.1914,
2026-04-14,100024,274.3212,
2026-04-15,100024,277.922,
2026-04-16,100024,283.9621,
2026-04-17,100024,285.9457,
2026-04-20,100024,287.0711,
2026-04-21,100024,289.0406,
2026-04-22,100024,297.5046,
2026-04-23,100024,299.2635,
2026-04-24,100024,300.6314,
2026-04-27,100024,294.1325,
2026-04-28,100024,291.9463,
2026-04-29,100024,296.3738,
2026-04-30,100024,296.4155,
2026-05-01,100024,293.7968,
2026-05-04,100024,296.955,
2026-05-05,100024,297.7561,
2026-05-06,100024,300.7628,
2026-05-07,100024,303.182,
2026-05-08,100024,304.564,
2026-05-11,100024,306.1499,
2026-05-12,100024,309.7069,
2026-05-13,100024,311.4562,
2026-05-14,100024,308.1296,
2026-05-15,100024,314.0294,
2026-05-18,100024,311.2452,
2026-05-19,100024,315.7719,
2026-05-20,100024,313.6075,
2026-05-21,100024,310.8836,
2026-05-22,100024,302.0874,
2026-05-25,100024,304.0325,
2026-05-26,100024,307.2687,
2026-05-27,100024,304.9159,
2026-05-28,100024,307.291,
2026-05-29,100024,312.002,
2026-06-01,100024,309.0142,
2026-06-02,100024,309.7925,
2026-06-03,100024,310.0663,
2026-06-04,100024,309.9469,
2026-06-05,100024,321.1311,
2026-06-08,100024,327.2508,
2026-06-09,100024,328.9872,
2026-06-10,100024,329.9532,
2026-06-11,100024,329.8041,
2026-06-12,100024,332.9211,
2026-06-15,100024,332.4276,
2026-06-16,100024,326.7972,
2026-06-17,100024,340.1111,
2026-06-18,100024,330.5286,
2026-06-19,100024,326.3604,
2026-06-22,100024,320.87,
2026-06-23,100024,319.5145,
2026-06-24,100024,320.2608,
2026-06-25,100024,319.4275,
2026-06-26,100024,314.1272,
2026-06-29,100024,320.8414,
2026-06-30,100024,321.5205,
2026-07-01,100024,324.9586,
2026-07-02,100024,329.9667,
2026-07-03,100024,325.8412,
2026-07-06,100024,327.5072,
2026-07-07,100024,332.5665,
2026-07-08,100024,335.056,
2026-07-09,100024,339.135,
2026-07-10,100024,342.8537,
2026-07-13,100024,344.1548,
2026-07-14,100024,342.8981,
2026-07-15,100024,342.8145,
2026-07-16,100024,344.9837,
2026-07-17,100024,341.4688,
2026-07-20,100024,346.4131,
2026-07-21,100024,343.9338,
2026-07-22,100024,341.2858,
2026-07-23,100024,336.8089,
2026-07-24,100024,337.2961,
2026-07-27,100024,337.085,
2026-07-28,100024,336.4904,
2026-07-29,100024,335.1529,
2026-07-30,100024,332.4355,
2026-07-31,100024,330.6062,
2021-08-02,100025,213.6303,
2021-08-03,100025,212.2401,
2021-08-04,100025,207.3773,
2021-08-05,100025,208.74,
2021-08-06,100025,209.8543,
2021-08-09,100025,214.476,
2021-08-10,100025,214.1146,
2021-08-11,100025,210.2277,
2021-08-12,100025,210.6183,
2021-08-13,100025,214.8512,
2021-08-16,100025,218.4248,
2021-08-17,100025,218.013,
2021-08-18,100025,220.7659,
2021-08-19,100025,219.9724,
2021-08-20,100025,221.7763,
2021-08-23,100025,220.7867,
2021-08-24,100025,221.9866,
2021-08-25,100025,222.7187,
2021-08-26,100025,219.9764,
2021-08-27,100025,222.5541,
2021-08-30,100025,221.3073,
2021-08-31,100025,222.516,
2021-09-01,100025,219.8779,
2021-09-02,100025,221.9193,
2021-09-03,100025,227.2369,
2021-09-06,100025,225.791,
2021-09-07,100025,225.0379,
2021-09-08,100025,224.0147,
2021-09-09,100025,227.1015,
2021-09-10,100025,223.7715,
2021-09-13,100025,219.2884,
2021-09-14,100025,218.4174,
2021-09-15,100025,216.8643,
2021-09-16,100025,216.0683,
2021-09-17,100025,212.3561,
2021-09-20,100025,211.7271,
2021-09-21,100025,214.2802,
2021-09-22,100025,210.008,
2021-09-23,100025,212.1983,
2021-09-24,100025,216.5289,
2021-09-27,100025,216.2657,
2021-09-28,100025,218.0997,
2021-09-29,100025,216.8379,
2021-09-30,100025,218.6758,
2021-10-01,100025,215.4674,
2021-10-04,100025,215.9904,
2021-10-05,100025,216.2255,
2021-10-06,100025,217.9466,
2021-10-07,100025,214.0452,
2021-10-08,100025,218.0236,
2021-10-11,100025,221.3932,
2021-10-12,100025,225.2342,
2021-10-13,100025,224.1286,
2021-10-14,100025,220.7761,
2021-10-15,100025,223.3442,
2021-10-18,100025,223.1681,
2021-10-19,100025,228.507,
2021-10-20,100025,232.0454,
2021-10-21,100025,229.018,
2021-10-22,100025,232.3938,
2021-10-25,100025,236.8323,
2021-10-26,100025,230.2342,
2021-10-27,100025,232.7758,
2021-10-28,100025,233.189,
2021-10-29,100025,230.912,
2021-11-01,100025,225.5706,
2021-11-02,100025,226.2058,
2021-11-03,100025,228.6169,
2021-11-04,100025,227.9329,
2021-11-05,100025,226.6391,
2021-11-08,100025,226.2985,
2021-11-09,100025,229.4342,
2021-11-10,100025,226.7572,
2021-11-11,100025,226.8844,
2021-11-12,100025,225.725,
2021-11-15,100025,229.8674,
2021-11-16,100025,230.6865,
2021-11-17,100025,235.0018,
2021-11-18,100025,230.0122,
2021-11-19,100025,223.5589,
2021-11-22,100025,226.9181,
2021-11-23,100025,222.8342,
2021-11-24,100025,221.4145,
2021-11-25,100025,220.4932,
2021-11-26,100025,223.9957,
2021-11-29,100025,219.7427,
2021-11-30,100025,220.2712,
2021-12-01,100025,222.8633,
2021-12-02,100025,223.1403,
2021-12-03,100025,220.421,
2021-12-06,100025,224.2776,
2021-12-07,100025,223.7876,
2021-12-08,100025,227.8426,
2021-12-09,100025,227.8213,
2021-12-10,100025,227.743,
2021-12-13,100025,226.654,
2021-12-14,100025,224.2032,
2021-12-15,100025,217.14,
2021-12-16,100025,217.354,
2021-12-17,100025,220.0218,
2021-12-20,100025,223.533,
2021-12-21,100025,221.9403,
2021-12-22,100025,219.9162,
2021-12-23,100025,221.7884,
2021-12-24,100025,221.4817,
2021-12-27,100025,218.5205,
2021-12-28,100025,218.2582,
2021-12-29,100025,217.446,
2021-12-30,100025,214.315,
2021-12-31,100025,213.32,
2022-01-03,100025,213.7506,
2022-01-04,100025,212.4658,
2022-01-05,100025,210.9111,
2022-01-06,100025,209.3565,
2022-01-07,100025,210.719,
2022-01-10,100025,211.0806,
2022-01-11,100025,216.0854,
2022-01-12,100025,213.8741,
2022-01-13,100025,213.062,
2022-01-14,100025,209.1178,
2022-01-17,100025,207.5,
2022-01-18,100025,207.9687,
2022-01-19,100025,211.4278,
2022-01-20,100025,211.7514,
2022-01-21,100025,211.1011,
2022-01-24,100025,211.0326,
2022-01-25,100025,210.6605,
2022-01-26,100025,214.5512,
2022-01-27,100025,213.3857,
2022-01-28,100025,211.4188,
2022-01-31,100025,211.9971,
2022-02-01,100025,210.0041,
2022-02-02,100025,214.032,
2022-02-03,100025,214.5566,
2022-02-04,100025,215.0159,
2022-02-07,100025,211.8407,
2022-02-08,100025,213.5618,
2022-02-09,100025,211.2228,
2022-02-10,100025,209.5435,
2022-02-11,100025,208.5582,
2022-02-14,100025,207.425,
2022-02-15,100025,210.2066,
2022-02-16,100025,214.4701,
2022-02-17,100025,211.1265,
2022-02-18,100025,210.9332,
2022-02-21,100025,211.5425,
2022-02-22,100025,215.0476,
2022-02-23,100025,217.3325,
2022-02-24,100025,216.1055,
2022-02-25,100025,213.8258,
2022-02-28,100025,214.2501,
2022-03-01,100025,213.834,
2022-03-02,100025,217.4843,
2022-03-03,100025,219.9194,
2022-03-04,100025,221.5549,
2022-03-07,100025,219.8099,
2022-03-08,100025,220.0542,
2022-03-09,100025,223.231,
2022-03-10,100025,222.2115,
2022-03-11,100025,221.1125,
2022-03-14,100025,219.0309,
2022-03-15,100025,218.8216,
2022-03-16,100025,219.7847,
2022-03-17,100025,220.0403,
2022-03-18,100025,219.7791,
2022-03-21,100025,222.9799,
2022-03-22,100025,220.0739,
2022-03-23,100025,217.0689,
2022-03-24,100025,218.4838,
2022-03-25,100025,217.9302,
2022-03-28,100025,216.9929,
2022-03-29,100025,219.2403,
2022-03-30,100025,220.3932,
2022-03-31,100025,217.9678,
2022-04-01,100025,216.6165,
2022-04-04,100025,218.0949,
2022-04-05,100025,219.129,
2022-04-06,100025,215.0024,
2022-04-07,100025,213.4035,
2022-04-08,100025,215.49,
2022-04-11,100025,218.0409,
2022-04-12,100025,219.2502,
2022-04-13,100025,216.3854,
2022-04-14,100025,212.0309,
2022-04-15,100025,213.5337,
2022-04-18,100025,217.0024,
2022-04-19,100025,220.1385,
2022-04-20,100025,221.7368,
2022-04-21,100025,221.7198,
2022-04-22,100025,225.6106,
2022-04-25,100025,223.2142,
2022-04-26,100025,220.8653,
2022-04-27,100025,223.2338,
2022-04-28,100025,225.2144,
2022-04-29,100025,225.0111,
2022-05-02,100025,227.7699,
2022-05-03,100025,227.0202,
2022-05-04,100025,227.2279,
2022-05-05,100025,229.3019,
2022-05-06,100025,228.9481,
2022-05-09,100025,228.3055,
2022-05-10,100025,230.1274,
2022-05-11,100025,234.1176,
